BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,PRC_FULL_PAYMENT,TENURE
124.743322,0.636364,1007.45,0.0,1007.45,0.0,0.583333,0.0,0.583333,0.0,0,14,2500.0,1616.540779,1.0,12
1060.039731,1.0,340.0,49.0,291.0,0.0,0.5,0.083333,0.416667,0.0,0,7,2500.0,261.761454,0.0,12
90.084324,1.0,1098.82,1098.82,0.0,181.725242,0.583333,0.583333,0.0,0.083333,1,13,3000.0,1307.140981,0.428571,12
85.851188,0.636364,0.0,0.0,0.0,499.092982,0.0,0.0,0.0,0.083333,1,0,600.0,1528.015928,0.285714,12
2115.602918,1.0,320.0,0.0,320.0,2033.14898,0.833333,0.0,0.75,0.5,17,10,3000.0,1260.004919,0.0,12
193.213122,1.0,2281.57,905.6,1375.97,0.0,1.0,0.916667,0.916667,0.0,0,45,3000.0,1782.059904,0.909091,12
82.98006,1.0,906.78,0.0,906.78,0.0,1.0,0.0,1.0,0.0,0,25,3000.0,780.205026,0.818182,12
991.773081,1.0,2020.0,2020.0,0.0,600.188405,0.25,0.25,0.0,0.333333,4,4,3400.0,1817.827772,0.0,12
5482.204366,1.0,0.0,0.0,0.0,4948.907169,0.0,0.0,0.0,0.5,15,0,9000.0,1343.176056,0.0,12
1016.496072,1.0,64.82,64.82,0.0,994.182547,0.142857,0.142857,0.0,0.285714,8,1,1200.0,74.543258,0.0,7
205.127197,0.571429,1222.98,1222.98,0.0,0.0,0.428571,0.428571,0.0,0.0,0,5,3000.0,1144.83486,0.0,7
1450.599152,1.0,2763.84,1434.43,1329.41,0.0,1.0,0.714286,0.857143,0.0,0,98,2000.0,343.918862,0.0,7
1405.988009,1.0,1839.0,256.0,1583.0,1684.658063,1.0,0.166667,1.0,0.25,4,27,1800.0,3603.302652,0.0,12
424.968492,1.0,272.28,0.0,272.28,0.0,1.0,0.0,1.0,0.0,0,24,1700.0,64.658608,0.0,12
74.4309,1.0,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2500.0,0.0,0.0,12
24.818476,0.909091,390.05,44.9,345.15,0.0,0.833333,0.083333,0.75,0.0,0,11,1000.0,423.338628,0.272727,12
1109.876538,1.0,0.0,0.0,0.0,645.643747,0.0,0.0,0.0,0.25,7,0,1200.0,476.97564,0.0,12
679.421923,1.0,298.49,298.49,0.0,152.65779,0.083333,0.083333,0.0,0.083333,1,4,1000.0,456.143495,0.0,12
270.135147,0.909091,958.93,752.9,206.03,0.0,0.75,0.166667,0.666667,0.0,0,26,1900.0,2063.470552,0.0,12
256.02662,0.909091,2098.56,1798.3,300.26,0.0,0.909091,0.909091,0.272727,0.0,0,22,3000.0,1909.534262,0.25,11
794.661653,1.0,329.96,329.96,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2000.0,703.606,0.0,12
1644.123638,1.0,0.0,0.0,0.0,830.132133,0.0,0.0,0.0,0.166667,3,0,2500.0,333.114672,0.0,12
28.80071,0.727273,173.02,0.0,173.02,0.0,0.5,0.0,0.5,0.0,0,6,1000.0,229.503322,0.272727,12
976.390024,1.0,785.4,785.4,0.0,347.15722,0.333333,0.333333,0.0,0.25,3,6,3500.0,820.342892,0.0,12
1005.660131,1.0,710.03,710.03,0.0,5001.078448,0.416667,0.416667,0.0,0.916667,40,8,1500.0,5679.950642,0.25,12
700.723718,1.0,425.18,0.0,425.18,0.0,1.0,0.0,1.0,0.0,0,29,3000.0,148.581846,0.0,12
8.27913,0.454545,670.0,0.0,670.0,0.0,1.0,0.0,1.0,0.0,0,16,2500.0,703.772949,0.090909,12
1373.700066,1.0,267.75,0.0,267.75,38.898599,0.75,0.0,0.666667,0.166667,2,9,1500.0,446.146419,0.0,12
215.475718,1.0,670.65,300.0,370.65,0.0,1.0,0.083333,0.916667,0.0,0,18,3000.0,366.634123,0.3,12
108.857699,1.0,3224.34,3224.34,0.0,0.0,1.0,1.0,0.0,0.0,0,39,1500.0,2752.565833,1.0,12
7.215615,0.272727,54.45,54.45,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2000.0,160.130111,0.0,12
1736.930299,1.0,616.0,0.0,616.0,0.0,0.916667,0.0,0.916667,0.0,0,11,1900.0,803.881382,0.0,12
242.53001,1.0,3520.0,0.0,3520.0,0.0,0.916667,0.0,0.916667,0.0,0,11,650.0,3814.912997,0.333333,12
1372.083399,1.0,800.0,0.0,800.0,0.0,0.833333,0.0,0.833333,0.0,0,10,1200.0,1190.700111,0.0,12
6388.820712,1.0,5154.75,1622.06,3532.69,0.0,1.0,0.5,1.0,0.0,0,115,9500.0,6436.518476,0.0,12
254.94701,1.0,2870.83,2655.15,215.68,0.0,1.0,0.818182,0.727273,0.0,0,54,7500.0,2461.126057,0.9,11
15.813502,0.636364,120.88,0.0,120.88,0.0,0.416667,0.0,0.416667,0.0,0,5,5000.0,258.872386,0.5,12
77.383767,0.636364,2321.87,1212.87,1109.0,0.0,0.583333,0.166667,0.583333,0.0,0,22,1900.0,2071.265301,0.363636,12
849.030358,1.0,345.0,0.0,345.0,101.511988,0.75,0.0,0.666667,0.083333,1,24,1200.0,1465.044906,0.083333,12
525.17417,1.0,91.23,48.9,42.33,0.0,0.333333,0.083333,0.25,0.0,0,4,4000.0,154.939835,0.0,12
510.953138,1.0,172.41,172.41,0.0,0.0,0.083333,0.083333,0.0,0.0,0,4,1200.0,959.003305,0.0,12
486.17036,0.545455,0.0,0.0,0.0,1494.441569,0.0,0.0,0.0,0.083333,1,0,1500.0,2945.61949,0.181818,12
2291.684027,1.0,4983.93,4065.93,918.0,0.0,0.916667,0.75,0.583333,0.0,0,33,6500.0,1149.746347,0.0,12
145.722404,1.0,529.7,240.2,289.5,38.259988,1.0,0.333333,1.0,0.083333,1,26,800.0,363.368053,0.0,12
286.814503,1.0,2016.14,1602.14,414.0,0.0,0.666667,0.416667,0.333333,0.0,0,14,1200.0,1525.089652,0.0,12
22.455964,0.272727,185.25,0.0,185.25,0.0,0.25,0.0,0.166667,0.0,0,3,1000.0,371.216038,1.0,12
1108.987965,1.0,0.0,0.0,0.0,75.070968,0.0,0.0,0.0,0.083333,1,0,1500.0,1690.172114,0.083333,12
109.473217,1.0,1251.26,635.79,615.47,0.0,0.833333,0.25,0.666667,0.0,0,19,2700.0,958.931815,0.25,12
233.092662,1.0,2613.65,945.45,1668.2,0.0,1.0,0.333333,1.0,0.0,0,39,6000.0,2255.232796,0.666667,12
2112.63873,1.0,0.0,0.0,0.0,584.940187,0.0,0.0,0.0,0.25,5,0,3500.0,540.088813,0.0,12
1.097736,0.272727,343.82,0.0,343.82,169.355104,0.833333,0.0,0.833333,0.083333,1,10,4000.0,169.895641,0.0,12
874.905296,1.0,484.04,0.0,484.04,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,873.429792,0.0,12
844.022439,1.0,0.0,0.0,0.0,1125.228876,0.0,0.0,0.0,0.166667,3,0,2500.0,535.604592,0.0,12
87.034432,0.636364,697.57,0.0,697.57,0.0,0.5,0.0,0.416667,0.0,0,15,3200.0,811.903413,0.454545,12
377.56851,1.0,542.51,542.51,0.0,0.0,0.5,0.5,0.0,0.0,0,9,1000.0,567.687367,0.0,12
2929.582949,1.0,0.0,0.0,0.0,1319.276782,0.0,0.0,0.0,0.4,11,0,3000.0,1153.353618,0.0,10
1101.792789,1.0,1591.37,1591.37,0.0,447.953652,0.666667,0.666667,0.0,0.166667,2,10,3000.0,699.75547,0.0,12
623.583624,1.0,1344.85,1099.72,245.13,0.0,0.666667,0.5,0.333333,0.0,0,21,2200.0,1374.213771,0.083333,12
5.109352,0.181818,0.0,0.0,0.0,78.990599,0.0,0.0,0.0,0.083333,1,0,1000.0,77.984721,0.1,12
2696.052766,1.0,0.0,0.0,0.0,3100.942646,0.0,0.0,0.0,0.75,15,0,3000.0,815.306343,0.0,12
1592.102979,1.0,45.65,45.65,0.0,1465.069357,0.083333,0.083333,0.0,0.083333,1,1,5000.0,529.542832,0.0,12
14.453345,0.636364,38.65,38.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1000.0,52.685663,0.0,12
1062.024069,1.0,0.0,0.0,0.0,402.337729,0.0,0.0,0.0,0.2,3,0,1200.0,583.53323,0.0,10
1033.485033,1.0,137.57,0.0,137.57,0.0,0.166667,0.0,0.166667,0.0,0,3,1000.0,423.925626,0.0,12
803.052704,1.0,19.75,19.75,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2000.0,402.155365,0.0,12
1551.908555,1.0,416.64,105.0,311.64,0.0,1.0,0.083333,1.0,0.0,0,14,2500.0,539.653696,0.0,12
936.370785,1.0,158.45,158.45,0.0,0.0,0.25,0.25,0.0,0.0,0,3,1700.0,160.698863,0.0,12
1420.156349,1.0,0.0,0.0,0.0,445.913736,0.0,0.0,0.0,0.333333,5,0,1500.0,661.562552,0.0,12
14.143579,0.875,175.98,0.0,175.98,0.0,0.875,0.0,0.75,0.0,0,7,1500.0,171.928796,1.0,8
68.10541,0.25,0.0,0.0,0.0,462.554056,0.0,0.0,0.0,0.25,6,0,500.0,0.0,0.0,8
3025.373271,1.0,202.72,0.0,202.72,988.076605,0.583333,0.0,0.583333,0.083333,1,9,4500.0,3989.645744,0.0,12
2513.983606,1.0,0.0,0.0,0.0,6140.025312,0.0,0.0,0.0,0.25,4,0,6000.0,560.461934,0.0,12
542.979227,1.0,1134.96,0.0,1134.96,2370.439178,1.0,0.0,1.0,0.583333,15,12,1000.0,2669.005392,0.25,12
144.436235,0.181818,0.0,0.0,0.0,944.893512,0.0,0.0,0.0,0.083333,1,0,1000.0,542.036637,0.0,12
2017.391656,1.0,12024.37,11224.1,800.27,0.0,1.0,1.0,0.5,0.0,0,133,8000.0,11516.39232,0.333333,12
39.469095,0.636364,418.97,0.0,418.97,0.0,1.0,0.0,1.0,0.0,0,30,3000.0,655.157042,0.0,12
2579.907754,1.0,125.51,0.0,125.51,1377.049309,0.25,0.0,0.166667,0.416667,10,3,3000.0,666.355831,0.0,12
34.703482,1.0,247.02,0.0,247.02,0.0,1.0,0.0,1.0,0.0,0,18,2500.0,194.419235,0.166667,12
29.466141,0.545455,149.0,149.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1000.0,350.176472,0.0,12
2764.810135,1.0,390.52,369.8,20.72,75.74986,0.333333,0.25,0.083333,0.083333,2,6,3000.0,743.242536,0.0,12
27.931382,0.5,169.4,0.0,169.4,0.0,0.4,0.0,0.2,0.0,0,5,1500.0,116.255235,0.0,10
2063.9223,0.666667,0.0,0.0,0.0,3858.373703,0.0,0.0,0.0,0.166667,2,0,4000.0,5696.695114,0.0,6
1615.724155,1.0,673.74,484.46,189.28,624.03835,1.0,0.333333,0.75,0.416667,12,18,2000.0,785.833719,0.0,12
348.321822,1.0,0.0,0.0,0.0,178.138151,0.0,0.0,0.0,0.181818,2,0,500.0,142.741177,0.0,11
992.724168,1.0,527.88,0.0,527.88,1677.055839,1.0,0.0,0.916667,0.166667,2,12,2000.0,2997.714455,0.0,12
5.170635,0.545455,367.95,0.0,367.95,0.0,0.916667,0.0,0.916667,0.0,0,11,1000.0,400.457139,0.125,12
1361.815512,1.0,1309.72,1106.81,202.91,814.086208,0.916667,0.75,0.916667,0.75,9,53,1700.0,1668.192483,0.0,12
1186.276559,1.0,391.67,391.67,0.0,0.0,0.5,0.5,0.0,0.0,0,8,1200.0,488.194864,0.0,12
2966.412112,1.0,1473.26,0.0,1473.26,979.388828,1.0,0.0,1.0,0.166667,2,20,3500.0,1464.911757,0.0,12
1910.793773,1.0,2754.09,40.0,2714.09,0.0,1.0,0.083333,1.0,0.0,0,122,5000.0,613.246821,0.0,12
1175.065336,1.0,2707.46,2468.96,238.5,323.014918,0.75,0.666667,0.333333,0.166667,2,29,1700.0,2288.300302,0.083333,12
378.320894,1.0,315.02,0.0,315.02,0.0,1.0,0.0,1.0,0.0,0,20,1500.0,206.090316,0.0,12
1492.443188,1.0,1777.27,0.0,1777.27,0.0,0.916667,0.0,0.833333,0.0,0,19,5000.0,1969.412866,0.0,12
434.393219,1.0,343.5,343.5,0.0,949.910781,0.166667,0.166667,0.0,0.166667,5,2,1700.0,504.635307,0.0,12
11.673388,0.272727,76.0,76.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4000.0,447.312571,0.0,12
1.063114,0.090909,20.74,0.0,20.74,0.0,0.166667,0.0,0.166667,0.0,0,2,1500.0,168.489938,0.0,12
12.169653,1.0,187.32,0.0,187.32,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,182.885361,1.0,12
738.067431,1.0,752.97,752.97,0.0,0.0,0.666667,0.666667,0.0,0.0,0,11,2500.0,1393.051729,0.0,12
77.285458,1.0,495.0,0.0,495.0,0.0,1.0,0.0,0.916667,0.0,0,12,1500.0,416.913773,0.181818,12
1434.836893,1.0,413.16,413.16,0.0,3005.365682,0.416667,0.416667,0.0,0.166667,6,10,3500.0,3716.5426,0.083333,12
1247.905033,1.0,553.67,0.0,553.67,0.0,0.916667,0.0,0.916667,0.0,0,11,1200.0,1927.232575,0.083333,12
88.35088,1.0,697.91,477.91,220.0,0.0,1.0,1.0,0.416667,0.0,0,31,5000.0,646.026876,0.25,12
252.174753,1.0,411.01,411.01,0.0,0.0,0.833333,0.833333,0.0,0.0,0,28,1000.0,459.467285,0.0,12
1516.44717,1.0,0.0,0.0,0.0,2817.911587,0.0,0.0,0.0,0.142857,1,0,6000.0,4161.937341,0.285714,7
3374.66122,1.0,0.0,0.0,0.0,1154.99477,0.0,0.0,0.0,0.333333,7,0,4000.0,913.221146,0.0,12
1865.008929,1.0,0.0,0.0,0.0,2087.392116,0.0,0.0,0.0,0.25,3,0,2500.0,2709.693363,0.083333,12
2413.719637,1.0,0.0,0.0,0.0,905.709193,0.0,0.0,0.0,0.083333,5,0,2500.0,626.891685,0.0,12
411.27629,1.0,1524.65,1153.52,371.13,0.0,1.0,0.583333,1.0,0.0,0,51,900.0,626.104114,0.083333,12
97.281118,0.818182,3091.75,1456.8,1634.95,0.0,1.0,0.416667,1.0,0.0,0,48,3000.0,3424.057988,0.636364,12
568.222966,1.0,140.03,140.03,0.0,0.0,0.083333,0.083333,0.0,0.0,0,4,1200.0,203.362743,0.0,12
2773.411911,1.0,418.68,0.0,418.68,2260.076139,1.0,0.0,1.0,0.666667,14,31,3000.0,2027.44214,0.0,12
294.720216,1.0,1880.0,0.0,1880.0,0.0,1.0,0.0,0.833333,0.0,0,6,1000.0,1479.018473,1.0,6
1619.001848,0.363636,0.0,0.0,0.0,4892.793928,0.0,0.0,0.0,0.181818,3,0,5000.0,368.653175,0.0,11
197.159684,1.0,0.0,0.0,0.0,351.023706,0.0,0.0,0.0,0.25,2,0,1000.0,373.550284,0.0,8
954.617658,1.0,0.0,0.0,0.0,808.545456,0.0,0.0,0.0,0.333333,4,0,2000.0,228.635319,0.0,12
44.935526,1.0,401.06,0.0,401.06,0.0,0.916667,0.0,0.916667,0.0,0,11,1000.0,441.438423,0.4,12
28.497217,1.0,258.91,0.0,258.91,0.0,1.0,0.0,1.0,0.0,0,21,5000.0,247.067092,0.75,12
7114.235621,1.0,1072.24,1000.0,72.24,2088.213086,0.666667,0.083333,0.583333,0.25,7,9,10000.0,1837.750949,0.0,12
1007.440908,1.0,430.54,0.0,430.54,687.666124,1.0,0.0,1.0,0.166667,2,21,4000.0,1526.508633,0.0,12
2471.904646,1.0,1590.58,1590.58,0.0,283.730479,0.583333,0.583333,0.0,0.166667,2,35,6500.0,813.995856,0.0,12
733.100601,0.714286,0.0,0.0,0.0,1588.05231,0.0,0.0,0.0,0.428571,4,0,1500.0,582.050862,0.0,7
1159.619047,0.909091,0.0,0.0,0.0,73.699863,0.0,0.0,0.0,0.090909,1,0,1200.0,192.970203,0.0,11
1818.933435,1.0,0.0,0.0,0.0,1566.811923,0.0,0.0,0.0,0.333333,11,0,2000.0,805.588424,0.0,12
90.582466,1.0,809.79,0.0,809.79,0.0,1.0,0.0,1.0,0.0,0,44,2700.0,766.101615,0.916667,12
1819.444477,1.0,0.0,0.0,0.0,197.334971,0.0,0.0,0.0,0.333333,4,0,2500.0,572.900672,0.0,12
28.832982,0.9,266.58,0.0,266.58,0.0,0.9,0.0,0.8,0.0,0,18,1500.0,223.918762,0.75,10
7.833571,0.181818,92.24,0.0,92.24,0.0,0.166667,0.0,0.166667,0.0,0,2,1500.0,484.14452,0.5,12
433.075331,1.0,750.0,0.0,750.0,0.0,1.0,0.0,0.916667,0.0,0,12,1500.0,719.974026,0.0,12
45.82108,0.181818,632.0,0.0,632.0,0.0,0.166667,0.0,0.166667,0.0,0,2,4000.0,3746.417043,1.0,12
2724.169852,1.0,49.0,49.0,0.0,189.855977,0.083333,0.083333,0.0,0.083333,1,1,3000.0,558.687221,0.0,12
83.030075,1.0,2298.89,567.55,1731.34,0.0,0.916667,0.166667,0.833333,0.0,0,22,1000.0,2034.589917,1.0,12
1008.494418,1.0,639.7,0.0,639.7,0.0,1.0,0.0,1.0,0.0,0,32,1000.0,862.819773,0.0,12
1688.247199,1.0,1937.64,928.18,1009.46,967.811335,0.818182,0.454545,0.545455,0.454545,16,22,2500.0,745.063871,0.0,11
608.300379,1.0,0.0,0.0,0.0,27.107553,0.0,0.0,0.0,0.083333,1,0,1700.0,204.950565,0.0,12
211.865308,0.909091,2505.3,0.0,2505.3,0.0,0.833333,0.0,0.833333,0.0,0,20,3800.0,2944.674292,1.0,12
454.181676,1.0,1361.65,1361.65,0.0,0.0,0.25,0.25,0.0,0.0,0,9,4000.0,1643.948056,0.166667,12
2646.022772,1.0,1541.13,487.0,1054.13,1234.504809,0.916667,0.25,0.833333,0.333333,6,17,4000.0,600.203047,0.0,12
332.697638,1.0,1080.0,555.0,525.0,0.0,0.5,0.083333,0.333333,0.0,0,6,2000.0,603.181053,0.0,12
489.488586,1.0,215.0,70.0,145.0,732.654518,0.333333,0.166667,0.083333,0.416667,10,5,700.0,881.801225,0.090909,12
312.197634,0.181818,0.0,0.0,0.0,5104.121726,0.0,0.0,0.0,0.181818,8,0,8000.0,0.0,0.0,11
205.421413,1.0,1174.98,0.0,1174.98,0.0,1.0,0.0,0.833333,0.0,0,6,1000.0,989.875292,0.5,6
3300.406797,1.0,459.0,170.0,289.0,3895.391723,0.666667,0.25,0.416667,0.416667,13,9,5000.0,1585.23765,0.0,12
5471.186593,0.777778,0.0,0.0,0.0,8411.998221,0.0,0.0,0.0,0.555556,10,0,9000.0,1281.454609,0.0,9
685.063917,1.0,0.0,0.0,0.0,110.795488,0.0,0.0,0.0,0.25,4,0,700.0,308.035273,0.0,12
467.439275,1.0,0.0,0.0,0.0,938.573177,0.0,0.0,0.0,0.333333,6,0,800.0,581.994796,0.0,12
722.404832,0.909091,0.0,0.0,0.0,1356.687002,0.0,0.0,0.0,0.333333,5,0,1500.0,215.857868,0.0,12
16.976117,0.454545,424.99,0.0,424.99,0.0,0.583333,0.0,0.5,0.0,0,7,5000.0,603.395705,0.5,12
275.240429,0.909091,0.0,0.0,0.0,610.08928,0.0,0.0,0.0,0.25,5,0,700.0,1186.237636,0.090909,12
666.247487,1.0,511.34,103.0,408.34,100.749379,0.833333,0.083333,0.833333,0.166667,4,12,700.0,1145.870591,0.0,12
20.594739,1.0,320.64,0.0,320.64,0.0,1.0,0.0,1.0,0.0,0,12,4000.0,273.840392,0.416667,12
300.012533,1.0,3286.41,2689.44,596.97,0.0,1.0,1.0,0.5,0.0,0,53,1400.0,3035.03764,0.545455,12
45.905486,1.0,398.4,0.0,398.4,0.0,1.0,0.0,1.0,0.0,0,12,4000.0,403.594309,0.916667,12
3377.632916,1.0,0.0,0.0,0.0,1241.559904,0.0,0.0,0.0,0.083333,2,0,5000.0,1028.191288,0.0,12
25.407311,1.0,504.96,0.0,504.96,0.0,1.0,0.0,1.0,0.0,0,48,3000.0,464.099225,0.916667,12
504.127471,0.909091,0.0,0.0,0.0,18.042768,0.0,0.0,0.0,0.083333,1,0,1200.0,1383.846999,0.1,12
2270.623981,1.0,1200.0,1200.0,0.0,2629.671395,0.083333,0.083333,0.0,0.333333,9,1,3000.0,967.527752,0.0,12
2230.689402,1.0,0.0,0.0,0.0,2393.464326,0.0,0.0,0.0,0.166667,4,0,2500.0,458.73255,0.0,12
30.217276,0.636364,332.5,0.0,332.5,0.0,0.583333,0.0,0.5,0.0,0,8,3000.0,262.580865,0.416667,12
2741.024256,1.0,0.0,0.0,0.0,36.741165,0.0,0.0,0.0,0.083333,2,0,3000.0,542.317437,0.0,12
124.58001,0.818182,1302.02,0.0,1302.02,0.0,0.75,0.0,0.75,0.0,0,9,3000.0,1737.687605,0.555556,12
1.695294,0.090909,9.87,0.0,9.87,0.0,0.083333,0.0,0.083333,0.0,0,1,5000.0,151.732627,0.5,12
349.788099,1.0,400.6,400.6,0.0,0.0,0.416667,0.416667,0.0,0.0,0,6,450.0,308.109946,0.0,12
16.388956,0.272727,68.88,0.0,68.88,0.0,0.166667,0.0,0.166667,0.0,0,2,3000.0,639.609691,0.0,12
1551.842759,1.0,0.0,0.0,0.0,681.2559,0.0,0.0,0.0,0.083333,2,0,1800.0,522.486041,0.0,12
0.407093,0.090909,49.0,49.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,0.0,0.0,12
68.045739,0.909091,501.85,0.0,501.85,0.0,1.0,0.0,1.0,0.0,0,31,1200.0,531.541585,0.181818,12
7081.171387,1.0,0.0,0.0,0.0,26194.04954,0.0,0.0,0.0,0.909091,69,0,9000.0,20191.3077,0.222222,11
211.35235,1.0,267.34,0.0,267.34,0.0,1.0,0.0,1.0,0.0,0,22,4000.0,153.812692,0.0,12
1.533981,0.545455,141.56,0.0,141.56,0.0,0.5,0.0,0.5,0.0,0,6,4000.0,248.103302,1.0,12
827.00042,1.0,0.0,0.0,0.0,965.526999,0.0,0.0,0.0,0.25,20,0,1000.0,333.441983,0.0,12
3495.735827,1.0,0.0,0.0,0.0,9413.199416,0.0,0.0,0.0,0.5,8,0,5000.0,9960.882548,0.083333,12
1571.218695,1.0,375.24,375.24,0.0,1093.862642,0.7,0.7,0.0,0.4,9,8,1700.0,824.975105,0.0,10
180.238427,1.0,2749.92,0.0,2749.92,0.0,1.0,0.0,1.0,0.0,0,12,500.0,2723.611325,0.083333,12
21.87058,0.636364,405.0,255.0,150.0,0.0,0.333333,0.083333,0.25,0.0,0,7,4000.0,414.423817,0.0,12
20.599719,0.818182,423.62,0.0,423.62,0.0,0.75,0.0,0.666667,0.0,0,16,2500.0,452.606219,0.714286,12
1979.782537,1.0,1687.62,1396.32,291.3,1418.626391,0.916667,0.666667,0.75,0.333333,6,31,3200.0,864.07868,0.0,12
208.581872,1.0,2608.02,2155.67,452.35,0.0,1.0,1.0,0.416667,0.0,0,51,3500.0,2625.80225,0.916667,12
2041.527181,1.0,94.16,0.0,94.16,972.530598,0.083333,0.0,0.083333,0.416667,12,1,2500.0,1073.025534,0.0,12
786.158276,1.0,679.24,100.0,579.24,890.644405,1.0,0.083333,0.916667,0.25,8,13,1000.0,1653.190684,0.090909,12
3.019634,0.25,45.6,0.0,45.6,0.0,0.25,0.0,0.25,0.0,0,2,1600.0,73.212859,0.0,8
31.552814,0.545455,1428.02,509.0,919.02,0.0,1.0,0.25,1.0,0.0,0,37,1500.0,1137.556503,0.0,12
37.550351,1.0,633.24,0.0,633.24,0.0,1.0,0.0,1.0,0.0,0,12,4000.0,588.246987,0.416667,12
717.764625,1.0,3358.25,3358.25,0.0,0.0,1.0,1.0,0.0,0.0,0,127,4000.0,2370.592652,0.0,12
95.08385,0.818182,817.66,0.0,817.66,0.0,0.833333,0.0,0.75,0.0,0,10,2500.0,761.008544,0.375,12
2.911999,1.0,347.55,0.0,347.55,0.0,0.25,0.0,0.25,0.0,0,3,5000.0,386.639613,0.0,12
0.570113,0.090909,29.0,29.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2500.0,319.172687,0.0,12
143.50998,1.0,549.17,0.0,549.17,0.0,0.75,0.0,0.666667,0.0,0,22,1500.0,285.145558,0.0,12
1587.706693,1.0,450.0,0.0,450.0,270.92481,0.5,0.0,0.5,0.25,4,6,1800.0,600.299728,0.0,12
2246.21264,1.0,0.0,0.0,0.0,2561.494053,0.0,0.0,0.0,0.285714,4,0,4500.0,434.927101,0.0,7
3395.090243,1.0,0.0,0.0,0.0,9071.14623,0.0,0.0,0.0,0.166667,5,0,9000.0,9483.800873,0.166667,12
16.834929,0.454545,15.0,15.0,0.0,209.025389,0.090909,0.090909,0.0,0.090909,1,1,7500.0,430.213001,0.0,11
1205.235951,1.0,413.23,331.87,81.36,0.0,1.0,0.75,0.625,0.0,0,19,1200.0,476.38169,0.0,8
1354.623473,1.0,495.43,495.43,0.0,453.244036,0.75,0.75,0.0,0.5,8,13,2000.0,280.31102,0.0,12
1923.696463,0.727273,527.6,0.0,527.6,5326.343132,0.25,0.0,0.25,0.416667,48,25,5000.0,2999.461289,0.0,12
0.0,0.0,30.98,0.0,30.98,0.0,0.166667,0.0,0.166667,0.0,0,2,4000.0,63.582004,0.090909,12
1610.489628,1.0,0.0,0.0,0.0,811.491192,0.0,0.0,0.0,0.25,3,0,2000.0,383.426341,0.0,12
448.426181,1.0,0.0,0.0,0.0,1158.133733,0.0,0.0,0.0,0.166667,3,0,1400.0,1956.051348,0.083333,12
2455.423773,1.0,2695.07,227.97,2467.1,1440.078629,0.833333,0.166667,0.75,0.333333,6,22,3000.0,2963.914089,0.0,12
1237.897608,1.0,403.38,403.38,0.0,1593.700723,0.333333,0.333333,0.0,0.25,11,4,1500.0,2291.077923,0.0,12
1.344661,0.181818,785.9,0.0,785.9,0.0,1.0,0.0,1.0,0.0,0,20,3000.0,789.264325,0.0,12
1592.017292,1.0,372.09,372.09,0.0,0.0,0.166667,0.166667,0.0,0.0,0,10,4000.0,389.29309,0.0,12
264.103675,0.818182,3568.21,2336.41,1231.8,0.0,0.75,0.666667,0.583333,0.0,0,60,1500.0,4210.212171,1.0,12
1096.517209,0.833333,0.0,0.0,0.0,2408.490506,0.0,0.0,0.0,0.666667,6,0,2000.0,822.741522,0.0,6
1099.221912,1.0,155.8,155.8,0.0,578.660857,0.083333,0.083333,0.0,0.166667,4,2,1200.0,875.977859,0.0,12
1775.884148,1.0,0.0,0.0,0.0,2444.627773,0.0,0.0,0.0,0.333333,14,0,2500.0,399.8626,0.0,12
6482.798242,1.0,0.0,0.0,0.0,706.910571,0.0,0.0,0.0,0.083333,2,0,7500.0,4630.593136,0.0,12
3015.25965,1.0,0.0,0.0,0.0,4715.033095,0.0,0.0,0.0,0.416667,11,0,6000.0,2234.914332,0.0,12
2722.532415,1.0,0.0,0.0,0.0,2946.839566,0.0,0.0,0.0,0.083333,1,0,3000.0,743.715499,0.0,12
33.585586,1.0,298.2,0.0,298.2,0.0,1.0,0.0,1.0,0.0,0,12,4000.0,299.548557,1.0,12
4486.637152,1.0,1712.75,1712.75,0.0,13665.03207,0.25,0.25,0.0,0.75,15,4,9500.0,10105.48672,0.0,12
162.580388,1.0,1403.42,153.5,1249.92,0.0,1.0,0.166667,0.916667,0.0,0,16,2500.0,1045.177657,0.1,12
50.926002,1.0,165.97,0.0,165.97,0.0,0.583333,0.0,0.5,0.0,0,7,1500.0,119.24583,0.0,12
16.727286,0.888889,174.46,0.0,174.46,0.0,0.888889,0.0,0.666667,0.0,0,8,1500.0,142.694823,0.333333,9
